"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"2","2025-06-17","14:52:00","4:30","20.9",,,
"2","2025-06-17","14:52:00","4:35","21","29.9",,
"2","2025-06-17","14:52:00","4:40","21",,,
"2","2025-06-17","14:52:00","4:45","20.9",,,
"2","2025-06-17","14:52:00","4:50","20.5",,,
"2","2025-06-17","14:52:00","4:55","20.3",,,
"2","2025-06-17","14:52:00","5:00","19.9",,,
"2","2025-06-17","14:52:00","5:05","19.6",,,
"2","2025-06-17","14:52:00","5:10","19.4",,,
"2","2025-06-17","14:52:00","5:15","19.1","29.8",,
"2","2025-06-17","14:52:00","5:20","18.8",,,
"2","2025-06-17","14:52:00","5:25","18.5",,,
"2","2025-06-17","14:52:00","5:30","18.5",,,
"2","2025-06-17","14:52:00","5:35","18",,,
"2","2025-06-17","14:52:00","5:40","17.6",,,
"2","2025-06-17","14:52:00","5:45","16.9",,,
"2","2025-06-17","14:52:00","5:50","16.8",,,
"2","2025-06-17","14:52:00","5:55","16.2",,,
"2","2025-06-17","14:52:00","6:00","15.5",,,
"2","2025-06-17","14:52:00","6:05","14.9","29.7",,
"2","2025-06-17","14:52:00","6:10","14.3",,,
"2","2025-06-17","14:52:00","6:15","14",,,
"2","2025-06-17","14:52:00","6:20","13.9",,,
"2","2025-06-17","14:52:00","6:25","13.4",,,
"2","2025-06-17","14:52:00","6:30","12.9",,,
"2","2025-06-17","14:52:00","6:35","12.2",,,
"2","2025-06-17","14:52:00","6:40","11.6",,,
"2","2025-06-17","14:52:00","6:45","11.2",,,
"2","2025-06-17","14:52:00","6:50","11.5",,,
"2","2025-06-17","14:52:00","6:55","11.3",,,
"2","2025-06-17","14:52:00","7:00","11.1",,,
"2","2025-06-17","14:52:00","7:05","10.8",,,
"2","2025-06-17","14:52:00","7:10","11.1",,,
"2","2025-06-17","14:52:00","7:15","11.5",,,
"2","2025-06-17","14:52:00","7:20","11.8",,,
"2","2025-06-17","14:52:00","7:25","12.1",,,
"2","2025-06-17","14:52:00","7:30","12.7",,,
"2","2025-06-17","14:52:00","7:35","12.8",,,
"2","2025-06-17","14:52:00","7:40","13",,,
"2","2025-06-17","14:52:00","7:45","13.3","29.6",,
"2","2025-06-17","14:52:00","7:50","13.4","29.7",,
"2","2025-06-17","14:52:00","7:55","13.9","29.6",,
"2","2025-06-17","14:52:00","8:00","14.2","29.7",,
"2","2025-06-17","14:52:00","8:05","14.1",,,
"2","2025-06-17","14:52:00","8:10","14.3","29.6",,
"2","2025-06-17","14:52:00","8:15","14.3",,,
"2","2025-06-17","14:52:00","8:20","14.4",,,
"2","2025-06-17","14:52:00","8:25","14.4",,,
"2","2025-06-17","14:52:00","8:30","13.8",,,
"2","2025-06-17","14:52:00","8:35","13.5",,,
"2","2025-06-17","14:52:00","8:40","13.4",,,
"2","2025-06-17","14:52:00","8:45","13.1",,,
"2","2025-06-17","14:52:00","8:50","13",,,
"2","2025-06-17","14:52:00","8:55","12.4",,,
"2","2025-06-17","14:52:00","9:00","12.3",,,
"2","2025-06-17","14:52:00","9:05","12.3",,,
"2","2025-06-17","14:52:00","9:10","12.1",,,
"2","2025-06-17","14:52:00","9:15","12.6",,,
"2","2025-06-17","14:52:00","9:20","12.7",,,
"2","2025-06-17","14:52:00","9:25","12.8",,,
"2","2025-06-17","14:52:00","9:30","12.6",,,
"2","2025-06-17","14:52:00","9:35","12.4",,,
"2","2025-06-17","14:52:00","9:40","12.3",,,
"2","2025-06-17","14:52:00","9:45","12.6",,,
"2","2025-06-17","14:52:00","9:50","13.3",,,
"2","2025-06-17","14:52:00","9:55","13.5",,,
"2","2025-06-17","14:52:00","10:00","13.4",,,
"2","2025-06-17","14:52:00","10:05","13.4",,,
"2","2025-06-17","14:52:00","10:10","13.4",,,
"2","2025-06-17","14:52:00","10:15","13.5",,,
"2","2025-06-17","14:52:00","10:20","13.5",,,
"2","2025-06-17","14:52:00","10:25","13.4",,,
"2","2025-06-17","14:52:00","10:30","13.2",,,
"2","2025-06-17","14:52:00","10:35","12.7",,,
"2","2025-06-17","14:52:00","10:40","12.1",,,
"2","2025-06-17","14:52:00","10:45","12.1",,,
"2","2025-06-17","14:52:00","10:50","12.8",,,
"2","2025-06-17","14:52:00","10:55","12.6",,,
"2","2025-06-17","14:52:00","11:00","12.5",,,
"2","2025-06-17","14:52:00","11:05","12.5",,,
"2","2025-06-17","14:52:00","11:10","12.8",,,
"2","2025-06-17","14:52:00","11:15","12.9",,,
"2","2025-06-17","14:52:00","11:20","12.7",,,
"2","2025-06-17","14:52:00","11:25","13",,,
"2","2025-06-17","14:52:00","11:30","13.1",,,
"2","2025-06-17","14:52:00","11:35","13.1",,,
"2","2025-06-17","14:52:00","11:40","12.6",,,
"2","2025-06-17","14:52:00","11:45","12.4",,,
"2","2025-06-17","14:52:00","11:50","12.4",,,
"2","2025-06-17","14:52:00","11:55","12.6",,,
"2","2025-06-17","14:52:00","12:00","12.6",,,
"2","2025-06-17","14:52:00","12:05","12.6",,,
"2","2025-06-17","14:52:00","12:10","12.6",,,
"2","2025-06-17","14:52:00","12:15","12.4",,,
"2","2025-06-17","14:52:00","12:20","12.8",,,
"2","2025-06-17","14:52:00","12:25","12.7",,,
"2","2025-06-17","14:52:00","12:30","12.7",,,
"2","2025-06-17","14:52:00","12:35","12.5",,,
"2","2025-06-17","14:52:00","12:40","12.5",,,
"2","2025-06-17","14:52:00","12:45","12.4",,,
"2","2025-06-17","14:52:00","12:50","12.4",,,
"2","2025-06-17","14:52:00","12:55","12.3",,,
"2","2025-06-17","14:52:00","13:00","12.3",,,
"2","2025-06-17","14:52:00","13:05","12.2",,,
"2","2025-06-17","14:52:00","13:10","12.6",,,
"2","2025-06-17","14:52:00","13:15","12.3",,,
"2","2025-06-17","14:52:00","13:20","12.5",,,
"2","2025-06-17","14:52:00","13:25","12.3",,,
"2","2025-06-17","14:52:00","13:30","12.3",,,
"2","2025-06-17","14:52:00","13:35","12.5",,,
"2","2025-06-17","14:52:00","13:40","12.7",,,
"2","2025-06-17","14:52:00","13:45","12.8",,,
"2","2025-06-17","14:52:00","13:50","12.7",,,
"2","2025-06-17","14:52:00","13:55","12.6",,,
"2","2025-06-17","14:52:00","14:00","12.4",,,
"2","2025-06-17","14:52:00","14:05","12.3",,,
"2","2025-06-17","14:52:00","14:10","12.2",,,
"2","2025-06-17","14:52:00","14:15","12.1",,,
"2","2025-06-17","14:52:00","14:20","12.1",,,
"2","2025-06-17","14:52:00","14:25","12.1",,,
"2","2025-06-17","14:52:00","14:30","12",,,
"2","2025-06-17","14:52:00","14:35","12",,,
"2","2025-06-17","14:52:00","14:40","12.1",,,
"2","2025-06-17","14:52:00","14:45","12",,,
"2","2025-06-17","14:52:00","14:50","12.1",,,
"2","2025-06-17","14:52:00","14:55","12.1",,,
"2","2025-06-17","14:52:00","15:00","12.2",,,
"2","2025-06-17","14:52:00","15:05","12.3",,,
"2","2025-06-17","14:52:00","15:10","12.1",,,
"2","2025-06-17","14:52:00","15:15","12.6","29.5",,
"2","2025-06-17","14:52:00","15:20","12.9","29.6",,
"2","2025-06-17","14:52:00","15:25","13.1",,,
"2","2025-06-17","14:52:00","15:30","13.1",,,
"2","2025-06-17","14:52:00","15:35","13","29.5",,
"2","2025-06-17","14:52:00","15:40","13.1",,,
"2","2025-06-17","14:52:00","15:45","13.2","29.6",,
"2","2025-06-17","14:52:00","15:50","13.5",,,
"2","2025-06-17","14:52:00","15:55","13.7",,,
"2","2025-06-17","14:52:00","16:00","13.8","29.5",,
"2","2025-06-17","14:52:00","16:05","13.8","29.6",,
"2","2025-06-17","14:52:00","16:10","14.2",,,
"2","2025-06-17","14:52:00","16:15","14.1",,,
"2","2025-06-17","14:52:00","16:20","14.3",,,
"2","2025-06-17","14:52:00","16:25","14.3","29.5",,
"2","2025-06-17","14:52:00","16:30","14.5","29.6",,
"2","2025-06-17","14:52:00","16:35","14.6",,,
"2","2025-06-17","14:52:00","16:40","14.7","29.5",,
"2","2025-06-17","14:52:00","16:45","15","29.6",,
"2","2025-06-17","14:52:00","16:50","15",,,
"2","2025-06-17","14:52:00","16:55","15",,,
"2","2025-06-17","14:52:00","17:00","15.1",,,
"2","2025-06-17","14:52:00","17:05","15.1","29.5",,
"2","2025-06-17","14:52:00","17:10","15.2","29.6",,
"2","2025-06-17","14:52:00","17:15","15.3",,,
"2","2025-06-17","14:52:00","17:20","15.3",,,
"2","2025-06-17","14:52:00","17:25","15.5",,,
"2","2025-06-17","14:52:00","17:30","15.7",,,
"2","2025-06-17","14:52:00","17:35","15.7","29.5",,
"2","2025-06-17","14:52:00","17:40","15.5",,,
"2","2025-06-17","14:52:00","17:45","15.6","29.6",,
"2","2025-06-17","14:52:00","17:50","15.4","29.5",,
"2","2025-06-17","14:52:00","17:55","15.4","29.6",,
"2","2025-06-17","14:52:00","18:00","15.2","29.5",,
"2","2025-06-17","14:52:00","18:05","15.2",,,
"2","2025-06-17","14:52:00","18:10","15.2","29.6",,
"2","2025-06-17","14:52:00","18:15","15.1",,,
"2","2025-06-17","14:52:00","18:20","14.9",,,
"2","2025-06-17","14:52:00","18:25","15",,,
"2","2025-06-17","14:52:00","18:30","15","29.5",,
"2","2025-06-17","14:52:00","18:35","15","29.6",,
"2","2025-06-17","14:52:00","18:40","14.9","29.5",,
"2","2025-06-17","14:52:00","18:45","14.6",,,
"2","2025-06-17","14:52:00","18:50","14.1","29.6",,
"2","2025-06-17","14:52:00","18:55","14.3","29.5",,
"2","2025-06-17","14:52:00","19:00","14.3",,,
"2","2025-06-17","14:52:00","19:05","14.4","29.6",,
"2","2025-06-17","14:52:00","19:10","14.3",,,
"2","2025-06-17","14:52:00","19:15","14.1","29.5",,
"2","2025-06-17","14:52:00","19:20","14.1",,,
"2","2025-06-17","14:52:00","19:25","14",,,
"2","2025-06-17","14:52:00","19:30","13.8",,,
"2","2025-06-17","14:52:00","19:35","13.8","29.6",,
"2","2025-06-17","14:52:00","19:40","13.7","29.5",,
"2","2025-06-17","14:52:00","19:45","13.6","29.6",,
"2","2025-06-17","14:52:00","19:50","13.5",,,
"2","2025-06-17","14:52:00","19:55","13.4","29.5",,
"2","2025-06-17","14:52:00","20:00","13.4","29.6",,
"2","2025-06-17","14:52:00","20:05","13.1","29.5",,
"2","2025-06-17","14:52:00","20:10","13",,,
"2","2025-06-17","14:52:00","20:15","12.9",,,
"2","2025-06-17","14:52:00","20:20","13",,,
"2","2025-06-17","14:52:00","20:25","13",,,
"2","2025-06-17","14:52:00","20:30","13.2",,,
"2","2025-06-17","14:52:00","20:35","13.3",,,
"2","2025-06-17","14:52:00","20:40","13.5",,,
"2","2025-06-17","14:52:00","20:45","13.4",,,
"2","2025-06-17","14:52:00","20:50","13","29.6",,
"2","2025-06-17","14:52:00","20:55","13.2","29.5",,
"2","2025-06-17","14:52:00","21:00","13.2",,,
"2","2025-06-17","14:52:00","21:05","13.3",,,
"2","2025-06-17","14:52:00","21:10","13.4",,,
"2","2025-06-17","14:52:00","21:15","13.5","29.6",,
"2","2025-06-17","14:52:00","21:20","13.6","29.5",,
"2","2025-06-17","14:52:00","21:25","13.7",,,
"2","2025-06-17","14:52:00","21:30","13.8",,,
"2","2025-06-17","14:52:00","21:35","13.8",,,
"2","2025-06-17","14:52:00","21:40","13.8",,,
"2","2025-06-17","14:52:00","21:45","14",,,
"2","2025-06-17","14:52:00","21:50","14.1",,,
"2","2025-06-17","14:52:00","21:55","14.2",,,
"2","2025-06-17","14:52:00","22:00","14",,,
"2","2025-06-17","14:52:00","22:05","14","29.6",,
"2","2025-06-17","14:52:00","22:10","14.3","29.5",,
"2","2025-06-17","14:52:00","22:15","14.5",,,
"2","2025-06-17","14:52:00","22:20","14.4",,,
"2","2025-06-17","14:52:00","22:25","14.6",,,
"2","2025-06-17","14:52:00","22:30","14.7",,,
"2","2025-06-17","14:52:00","22:35","14.6","29.6",,
"2","2025-06-17","14:52:00","22:40","14.6","29.5",,
"2","2025-06-17","14:52:00","22:45","15","29.6",,
"2","2025-06-17","14:52:00","22:50","15.3",,,
"2","2025-06-17","14:52:00","22:55","15.5","29.5",,
"2","2025-06-17","14:52:00","23:00","15.3",,,
"2","2025-06-17","14:52:00","23:05","14.8",,,
"2","2025-06-17","14:52:00","23:10","15.1",,,
"2","2025-06-17","14:52:00","23:15","15",,,
"2","2025-06-17","14:52:00","23:20","15","29.6",,
"2","2025-06-17","14:52:00","23:25","15","29.5",,
"2","2025-06-17","14:52:00","23:30","14.9",,,
"2","2025-06-17","14:52:00","23:35","15.2",,,
"2","2025-06-17","14:52:00","23:40","15.4",,,
"2","2025-06-17","14:52:00","23:45","15.6","29.6",,
"2","2025-06-17","14:52:00","23:50","15.7","29.5",,
"2","2025-06-17","14:52:00","23:55","15.9",,,
"2","2025-06-17","14:52:00","24:00","15.9",,,
"2","2025-06-17","14:52:00","24:05","15.8",,,
"2","2025-06-17","14:52:00","24:10","15.6",,,
"2","2025-06-17","14:52:00","24:15","15.9",,,
"2","2025-06-17","14:52:00","24:20","16",,,
"2","2025-06-17","14:52:00","24:25","15.9",,,
"2","2025-06-17","14:52:00","24:30","16",,,
"2","2025-06-17","14:52:00","24:35","16.1",,,
"2","2025-06-17","14:52:00","24:40","16","29.6",,
"2","2025-06-17","14:52:00","24:45","16.1","29.5",,
"2","2025-06-17","14:52:00","24:50","16.1",,,
"2","2025-06-17","14:52:00","24:55","16.3",,,
"2","2025-06-17","14:52:00","25:00","16.1",,,
"2","2025-06-17","14:52:00","25:05","15.9",,,
"2","2025-06-17","14:52:00","25:10","15.9",,,
"2","2025-06-17","14:52:00","25:15","16",,,
"2","2025-06-17","14:52:00","25:20","15.9",,,
"2","2025-06-17","14:52:00","25:25","16.1",,,
"2","2025-06-17","14:52:00","25:30","16.3",,,
"2","2025-06-17","14:52:00","25:35","16.4",,,
"2","2025-06-17","14:52:00","25:40","16.2",,,
"2","2025-06-17","14:52:00","25:45","16.5",,,
"2","2025-06-17","14:52:00","25:50","16.4",,,
"2","2025-06-17","14:52:00","25:55","16.5",,,
"2","2025-06-17","14:52:00","26:00","16.2",,,
"2","2025-06-17","14:52:00","26:05","16.3",,,
"2","2025-06-17","14:52:00","26:10","16.5",,,
"2","2025-06-17","14:52:00","26:15","16.8",,,
"2","2025-06-17","14:52:00","26:20","16.8",,,
"2","2025-06-17","14:52:00","26:25","16.6",,,
"2","2025-06-17","14:52:00","26:30","16.3",,,
"2","2025-06-17","14:52:00","26:35","16",,,
"2","2025-06-17","14:52:00","26:40","15.9",,,
"2","2025-06-17","14:52:00","26:45","15.9",,,
"2","2025-06-17","14:52:00","26:50","16.2","29.6",,
"2","2025-06-17","14:52:00","26:55","16.1","29.5",,
"2","2025-06-17","14:52:00","27:00","16",,,
"2","2025-06-17","14:52:00","27:05","16.2",,,
"2","2025-06-17","14:52:00","27:10","16",,,
"2","2025-06-17","14:52:00","27:15","16.1",,,
"2","2025-06-17","14:52:00","27:20","16.7",,,
"2","2025-06-17","14:52:00","27:25","16.7",,,
"2","2025-06-17","14:52:00","27:30","16.6",,,
"2","2025-06-17","14:52:00","27:35","16.7",,,
"2","2025-06-17","14:52:00","27:40","16.8",,,
"2","2025-06-17","14:52:00","27:45","16.8",,,
"2","2025-06-17","14:52:00","27:50","16.7",,,
"2","2025-06-17","14:52:00","27:55","16.7",,,
"2","2025-06-17","14:52:00","28:00","16.6",,,
"2","2025-06-17","14:52:00","28:05","16.4",,,
"2","2025-06-17","14:52:00","28:10","16.3",,,
"2","2025-06-17","14:52:00","28:15","16.3",,,
"2","2025-06-17","14:52:00","28:20","16.2",,,
"2","2025-06-17","14:52:00","28:25","16.2",,,
"2","2025-06-17","14:52:00","28:30","16.4",,,
"2","2025-06-17","14:52:00","28:35","16.3",,,
"2","2025-06-17","14:52:00","28:40","16.3",,,
"2","2025-06-17","14:52:00","28:45","16.3",,,
"2","2025-06-17","14:52:00","28:50","16.3",,,
"2","2025-06-17","14:52:00","28:55","16.1",,,
"2","2025-06-17","14:52:00","29:00","16.1","29.6",,
"2","2025-06-17","14:52:00","29:05","15.9","29.5",,
"2","2025-06-17","14:52:00","29:10","15.7",,,
"2","2025-06-17","14:52:00","29:15","15.9",,,
"2","2025-06-17","14:52:00","29:20","16",,,
"2","2025-06-17","14:52:00","29:25","16.1",,,
"2","2025-06-17","14:52:00","29:30","16.1",,,
"2","2025-06-17","14:52:00","29:35","16",,,
"2","2025-06-17","14:52:00","29:40","16.1",,,
"2","2025-06-17","14:52:00","29:45","16.2",,,
"2","2025-06-17","14:52:00","29:50","16.2",,,
"2","2025-06-17","14:52:00","29:55","16.5",,,
"2","2025-06-17","14:52:00","30:00","16.3",,,
"2","2025-06-17","14:52:00","30:05","16.3",,,
"2","2025-06-17","14:52:00","30:10","16.2",,,
"2","2025-06-17","14:52:00","30:15","16.3",,,
"2","2025-06-17","14:52:00","30:20","16.5","29.6",,
"2","2025-06-17","14:52:00","30:25","16.4",,,
"2","2025-06-17","14:52:00","30:30","16.3","29.5",,
"2","2025-06-17","14:52:00","30:35","16.6",,,
"2","2025-06-17","14:52:00","30:40","16.6",,,
"2","2025-06-17","14:52:00","30:45","16.6",,,
"2","2025-06-17","14:52:00","30:50","16.4",,,
"2","2025-06-17","14:52:00","30:55","16.6",,,
"2","2025-06-17","14:52:00","31:00","16.5",,,
"2","2025-06-17","14:52:00","31:05","16.5",,,
"2","2025-06-17","14:52:00","31:10","16.5",,,
"2","2025-06-17","14:52:00","31:15","16.1",,,
"2","2025-06-17","14:52:00","31:20","16.3","29.6",,
"2","2025-06-17","14:52:00","31:25","16.4","29.5",,
"2","2025-06-17","14:52:00","31:30","16.1",,,
"2","2025-06-17","14:52:00","31:35","16.3",,,
"2","2025-06-17","14:52:00","31:40","16.4",,,
"2","2025-06-17","14:52:00","31:45","16.3",,,
"2","2025-06-17","14:52:00","31:50","16.2",,,
"2","2025-06-17","14:52:00","31:55","16.1",,,
"2","2025-06-17","14:52:00","32:00","15.7",,,
"2","2025-06-17","14:52:00","32:05","15.9",,,
"2","2025-06-17","14:52:00","32:10","16",,,
"2","2025-06-17","14:52:00","32:15","16",,,
"2","2025-06-17","14:52:00","32:20","15.9",,,
"2","2025-06-17","14:52:00","32:25","15.9",,,
"2","2025-06-17","14:52:00","32:30","15.9",,,
"2","2025-06-17","14:52:00","32:35","15.9",,,
"2","2025-06-17","14:52:00","32:40","15.8",,,
"2","2025-06-17","14:52:00","32:45","16",,,
"2","2025-06-17","14:52:00","32:50","16","29.6",,
"2","2025-06-17","14:52:00","32:55","15.9","29.5",,
"2","2025-06-17","14:52:00","33:00","15.7",,,
"2","2025-06-17","14:52:00","33:05","15.6",,,
"2","2025-06-17","14:52:00","33:10","15.6",,,
"2","2025-06-17","14:52:00","33:15","15.4",,,
"2","2025-06-17","14:52:00","33:20","15.3",,,
"2","2025-06-17","14:52:00","33:25","15.3","29.6",,
"2","2025-06-17","14:52:00","33:30","15.3","29.5",,
"2","2025-06-17","14:52:00","33:35","15.3",,,
"2","2025-06-17","14:52:00","33:40","15.1",,,
"2","2025-06-17","14:52:00","33:45","15.1",,,
"2","2025-06-17","14:52:00","33:50","14.9",,,
"2","2025-06-17","14:52:00","33:55","15",,,
"2","2025-06-17","14:52:00","34:00","15",,,
"2","2025-06-17","14:52:00","34:05","14.9",,,
"2","2025-06-17","14:52:00","34:10","14.6",,,
"2","2025-06-17","14:52:00","34:15","15.1",,,
"2","2025-06-17","14:52:00","34:20","15",,,
"2","2025-06-17","14:52:00","34:25","14.8",,,
"2","2025-06-17","14:52:00","34:30","14.8",,,
"2","2025-06-17","14:52:00","34:35","14.8",,,
"2","2025-06-17","14:52:00","34:40","14.8","29.6",,
"2","2025-06-17","14:52:00","34:45","14.5","29.5",,
"2","2025-06-17","14:52:00","34:50","14.4",,,
"2","2025-06-17","14:52:00","34:55","14.2",,,
"2","2025-06-17","14:52:00","35:00","14.2",,,
"2","2025-06-17","14:52:00","35:05","14.3",,,
"2","2025-06-17","14:52:00","35:10","14",,,
"2","2025-06-17","14:52:00","35:15","14.3",,,
"2","2025-06-17","14:52:00","35:20","14.3",,,
"2","2025-06-17","14:52:00","35:25","14.3",,,
"2","2025-06-17","14:52:00","35:30","14.3",,,
"2","2025-06-17","14:52:00","35:35","14.2",,,
"2","2025-06-17","14:52:00","35:40","14.2",,,
"2","2025-06-17","14:52:00","35:45","14.1",,,
"2","2025-06-17","14:52:00","35:50","14",,,
"2","2025-06-17","14:52:00","35:55","13.8",,,
"2","2025-06-17","14:52:00","36:00","14.2",,,
"2","2025-06-17","14:52:00","36:05","14.6",,,
"2","2025-06-17","14:52:00","36:10","14.8",,,
"2","2025-06-17","14:52:00","36:15","14.9",,,
"2","2025-06-17","14:52:00","36:20","14.6",,,
"2","2025-06-17","14:52:00","36:25","14.6",,,
"2","2025-06-17","14:52:00","36:30","14.5",,,
"2","2025-06-17","14:52:00","36:35","14.4",,,
"2","2025-06-17","14:52:00","36:40","14.4",,,
"2","2025-06-17","14:52:00","36:45","14.3",,,
"2","2025-06-17","14:52:00","36:50","14.3",,,
"2","2025-06-17","14:52:00","36:55","14.3",,,
"2","2025-06-17","14:52:00","37:00","14.4",,,
"2","2025-06-17","14:52:00","37:05","14.5",,,
"2","2025-06-17","14:52:00","37:10","14.6",,,
"2","2025-06-17","14:52:00","37:15","14.6",,,
"2","2025-06-17","14:52:00","37:20","14.6",,,
"2","2025-06-17","14:52:00","37:25","14.6",,,
"2","2025-06-17","14:52:00","37:30","14.3",,,
"2","2025-06-17","14:52:00","37:35","14.4",,,
"2","2025-06-17","14:52:00","37:40","14.5",,,
"2","2025-06-17","14:52:00","37:45","14.5",,,
"2","2025-06-17","14:52:00","37:50","14.3",,,
"2","2025-06-17","14:52:00","37:55","14.4",,,
"2","2025-06-17","14:52:00","38:00","14.6",,,
"2","2025-06-17","14:52:00","38:05","14.5",,,
"2","2025-06-17","14:52:00","38:10","14.5",,,
"2","2025-06-17","14:52:00","38:15","14.5",,,
"2","2025-06-17","14:52:00","38:20","14.5",,,
"2","2025-06-17","14:52:00","38:25","14.6",,,
"2","2025-06-17","14:52:00","38:30","14.5",,,
"2","2025-06-17","14:52:00","38:35","14.4",,,
"2","2025-06-17","14:52:00","38:40","14.2",,,
"2","2025-06-17","14:52:00","38:45","14.2",,,
"2","2025-06-17","14:52:00","38:50","14",,,
"2","2025-06-17","14:52:00","38:55","14.1",,,
"2","2025-06-17","14:52:00","39:00","14.2",,,
"2","2025-06-17","14:52:00","39:05","14.1",,,
"2","2025-06-17","14:52:00","39:10","14.1",,,
"2","2025-06-17","14:52:00","39:15","14.1",,,
"2","2025-06-17","14:52:00","39:20","14",,,
"2","2025-06-17","14:52:00","39:25","14",,,
"2","2025-06-17","14:52:00","39:30","14.1",,,
"2","2025-06-17","14:52:00","39:35","13.9",,,
"2","2025-06-17","14:52:00","39:40","13.8",,,
"2","2025-06-17","14:52:00","39:45","13.7","29.6",,
"2","2025-06-17","14:52:00","39:50","13.6","29.5",,
"2","2025-06-17","14:52:00","39:55","13.8",,,
"2","2025-06-17","14:52:00","40:00","13.8",,,
"2","2025-06-17","14:52:00","40:05","13.6",,,
"2","2025-06-17","14:52:00","40:10","13.6",,,
"2","2025-06-17","14:52:00","40:15","13.7",,,
"2","2025-06-17","14:52:00","40:20","13.6",,,
"2","2025-06-17","14:52:00","40:25","13.7",,,
"2","2025-06-17","14:52:00","40:30","13.7",,,
"2","2025-06-17","14:52:00","40:35","13.5",,,
"2","2025-06-17","14:52:00","40:40","13.2",,,
"2","2025-06-17","14:52:00","40:45","13.5",,,
"2","2025-06-17","14:52:00","40:50","13.6",,,
"2","2025-06-17","14:52:00","40:55","13.7",,,
"2","2025-06-17","14:52:00","41:00","13.7",,,
"2","2025-06-17","14:52:00","41:05","13.8",,,
"2","2025-06-17","14:52:00","41:10","13.9",,,
"2","2025-06-17","14:52:00","41:15","13.9",,,
"2","2025-06-17","14:52:00","41:20","13.9",,,
"2","2025-06-17","14:52:00","41:25","13.9",,,
"2","2025-06-17","14:52:00","41:30","14",,,
"2","2025-06-17","14:52:00","41:35","14.1",,,
"2","2025-06-17","14:52:00","41:40","13.7","29.6",,
"2","2025-06-17","14:52:00","41:45","13.6",,,
"2","2025-06-17","14:52:00","41:50","13.2",,,
"2","2025-06-17","14:52:00","41:55","13.1","29.5",,
"2","2025-06-17","14:52:00","42:00","12.9","29.6",,
"2","2025-06-17","14:52:00","42:05","12.9",,,
"2","2025-06-17","14:52:00","42:10","12.8",,,
"2","2025-06-17","14:52:00","42:15","12.5","29.5",,
"2","2025-06-17","14:52:00","42:20","12.6","29.6",,
